label,all_landmarks_visible,thumb_extended,index_extended,middle_extended,ring_extended,pinky_extended,wrist_dx_t0,wrist_dy_t0,wrist_vx_t0,wrist_vy_t0,wrist_ax_t0,wrist_ay_t0,index_tip_dx_t0,index_tip_dy_t0,index_tip_vx_t0,index_tip_vy_t0,index_tip_ax_t0,index_tip_ay_t0,wrist_dx_t1,wrist_dy_t1,wrist_vx_t1,wrist_vy_t1,wrist_ax_t1,wrist_ay_t1,index_tip_dx_t1,index_tip_dy_t1,index_tip_vx_t1,index_tip_vy_t1,index_tip_ax_t1,index_tip_ay_t1,wrist_dx_t2,wrist_dy_t2,wrist_vx_t2,wrist_vy_t2,wrist_ax_t2,wrist_ay_t2,index_tip_dx_t2,index_tip_dy_t2,index_tip_vx_t2,index_tip_vy_t2,index_tip_ax_t2,index_tip_ay_t2
0,1,1,1,0,0,0,0.07392,-0.03413,-0.03722,0.30218,0.00123,-0.00057,-0.00062,0.00504,0.0,0.0,0.0,0.0,-0.00503,-0.09895,0.06923,-0.40799,-8e-05,-0.00165,0.00115,-0.0068,-2e-05,-2e-05,3e-05,-0.0002,0.03505,0.01108,0.00142,0.07811,0.00058,0.00018,2e-05,0.0013,1e-05,3e-05,-2e-05,0.00014
0,1,0,1,0,0,0,-0.01237,-0.20338,0.23856,-0.03996,-0.00021,-0.00339,0.00398,-0.00067,0.0,0.0,0.0,0.0,0.04549,0.00511,-0.1879,-0.03276,0.00076,9e-05,-0.00313,-0.00055,2e-05,6e-05,-0.00012,0.0,0.02386,-0.10167,0.08201,-0.30955,0.0004,-0.00169,0.00137,-0.00516,-1e-05,-3e-05,7e-05,-8e-05
0,1,1,1,0,0,0,0.00015,0.05945,0.01008,0.11191,0.0,0.00099,0.00017,0.00187,0.0,0.0,0.0,0.0,0.05099,0.09018,0.27451,0.08205,0.00085,0.0015,0.00458,0.00137,1e-05,1e-05,7e-05,-1e-05,0.00072,-0.19988,-0.08415,-0.42486,1e-05,-0.00333,-0.0014,-0.00708,-1e-05,-8e-05,-0.0001,-0.00014
1,1,1,1,0,0,0,0.02513,0.1225,0.05191,0.13938,0.00042,0.00204,0.00087,0.00232,0.0,0.0,0.0,0.0,0.02668,-0.16447,0.08892,-0.17375,0.00044,-0.00274,0.00148,-0.0029,0.0,-8e-05,1e-05,-9e-05,0.00197,0.38043,0.33071,0.08639,3e-05,0.00634,0.00551,0.00144,-1e-05,0.00015,7e-05,7e-05
1,1,1,1,0,0,0,0.01536,-0.11164,0.04764,-0.25347,0.00026,-0.00186,0.00079,-0.00422,0.0,0.0,0.0,0.0,0.06796,0.4472,0.32078,0.19245,0.00113,0.00745,0.00535,0.00321,1e-05,0.00016,8e-05,0.00012,-0.0836,-0.03674,0.00276,-0.06596,-0.00139,-0.00061,5e-05,-0.0011,-4e-05,-0.00013,-9e-05,-7e-05
1,1,1,1,0,0,0,-0.00551,0.19178,0.00046,0.45093,-9e-05,0.0032,1e-05,0.00752,0.0,0.0,0.0,0.0,-0.02378,0.14123,0.08999,-0.35129,-0.0004,0.00235,0.0015,-0.00585,-1e-05,-1e-05,2e-05,-0.00022,-0.00827,0.03282,0.15447,0.0152,-0.00014,0.00055,0.00257,0.00025,0.0,-3e-05,2e-05,0.0001
1,1,1,1,0,0,0,0.05223,0.32952,0.32587,0.04969,0.00087,0.00549,0.00543,0.00083,0.0,0.0,0.0,0.0,-0.15491,-0.03123,-0.40485,0.013,-0.00258,-0.00052,-0.00675,0.00022,-6e-05,-0.0001,-0.0002,-1e-05,0.13034,0.02637,0.4289,-0.02289,0.00217,0.00044,0.00715,-0.00038,8e-05,2e-05,0.00023,-1e-05
1,1,1,1,0,0,0,0.01539,0.13684,0.22259,-0.32223,0.00026,0.00228,0.00371,-0.00537,0.0,0.0,0.0,0.0,-0.08079,-0.012,-0.32486,0.06508,-0.00135,-0.0002,-0.00541,0.00108,-3e-05,-4e-05,-0.00015,0.00011,0.08682,0.03254,0.44714,-0.0493,0.00145,0.00054,0.00745,-0.00082,5e-05,1e-05,0.00021,-3e-05
2,1,1,1,0,0,0,-0.09848,-0.02879,-0.26392,-6e-05,-0.00164,-0.00048,-0.0044,-0.0,0.0,0.0,0.0,0.0,-0.01187,-0.01091,-0.18517,0.07694,-0.0002,-0.00018,-0.00309,0.00128,2e-05,0.0,2e-05,2e-05,-0.09485,-0.06527,-0.09081,-0.02154,-0.00158,-0.00109,-0.00151,-0.00036,-2e-05,-2e-05,3e-05,-3e-05
2,1,1,1,0,0,0,-0.12179,-0.02581,-0.34528,0.04496,-0.00203,-0.00043,-0.00575,0.00075,0.0,0.0,0.0,0.0,0.06702,0.12015,0.23105,0.07223,0.00112,0.002,0.00385,0.0012,5e-05,4e-05,0.00016,1e-05,-0.12027,-0.20734,-0.28098,-0.02527,-0.002,-0.00346,-0.00468,-0.00042,-5e-05,-9e-05,-0.00014,-3e-05
2,1,1,1,0,0,0,0.08141,0.04426,0.11552,0.06628,0.00136,0.00074,0.00193,0.0011,0.0,0.0,0.0,0.0,-0.21454,-0.10102,-0.27331,-0.02515,-0.00358,-0.00168,-0.00456,-0.00042,-8e-05,-4e-05,-0.00011,-3e-05,0.05,-0.08822,0.04777,-0.0221,0.00083,-0.00147,0.0008,-0.00037,7e-05,0.0,9e-05,0.0
2,1,1,1,0,1,1,0.08682,0.03254,0.44714,-0.0493,0.00145,0.00054,0.00745,-0.00082,0.0,0.0,0.0,0.0,-0.14354,-0.16227,-0.58027,0.01341,-0.00239,-0.0027,-0.00967,0.00022,-6e-05,-5e-05,-0.00029,2e-05,-0.05943,-0.03635,-0.06687,0.00495,-0.00099,-0.00061,-0.00111,8e-05,2e-05,3e-05,0.00014,-0.0
2,1,0,1,0,0,0,-0.2328,-0.12555,-0.5034,0.0086,-0.00388,-0.00209,-0.00839,0.00014,0.0,0.0,0.0,0.0,0.04915,-0.0917,0.02596,-0.00391,0.00082,-0.00153,0.00043,-7e-05,8e-05,1e-05,0.00015,-0.0,0.02167,-0.00438,0.04696,-0.0117,0.00036,-7e-05,0.00078,-0.0002,-1e-05,2e-05,1e-05,-0.0
2,1,1,1,0,0,0,-0.16962,-0.12142,-0.52206,0.08145,-0.00283,-0.00202,-0.0087,0.00136,0.0,0.0,0.0,0.0,-0.06891,-0.042,-0.07942,-0.00409,-0.00115,-0.0007,-0.00132,-7e-05,3e-05,2e-05,0.00012,-2e-05,0.06928,0.02392,0.07819,0.05564,0.00115,0.0004,0.0013,0.00093,4e-05,2e-05,4e-05,2e-05
2,1,1,1,0,0,0,0.03171,-0.10216,0.00944,-0.00133,0.00053,-0.0017,0.00016,-2e-05,0.0,0.0,0.0,0.0,-0.01203,-0.00239,-0.01324,0.02123,-0.0002,-4e-05,-0.00022,0.00035,-1e-05,3e-05,-1e-05,1e-05,0.01118,0.02116,0.01098,0.05586,0.00019,0.00035,0.00018,0.00093,1e-05,1e-05,1e-05,1e-05
2,1,1,1,0,0,0,-0.07248,-0.06515,-0.0697,-0.02558,-0.00121,-0.00109,-0.00116,-0.00043,0.0,0.0,0.0,0.0,0.02337,-0.00072,-0.01359,0.06661,0.00039,-1e-05,-0.00023,0.00111,3e-05,2e-05,2e-05,3e-05,-0.00354,0.00338,-0.01561,0.00928,-6e-05,6e-05,-0.00026,0.00015,-1e-05,0.0,-0.0,-2e-05
2,1,1,1,0,0,0,-0.03694,-0.02125,-0.03649,-0.0122,-0.00062,-0.00035,-0.00061,-0.0002,0.0,0.0,0.0,0.0,-0.03457,0.02798,-0.06876,0.09943,-0.00058,0.00047,-0.00115,0.00166,0.0,1e-05,-1e-05,3e-05,0.04375,-0.00221,0.03813,0.00465,0.00073,-4e-05,0.00064,8e-05,2e-05,-1e-05,3e-05,-3e-05
2,1,1,1,0,0,0,0.01513,-0.00108,-0.0445,0.07281,0.00025,-2e-05,-0.00074,0.00121,0.0,0.0,0.0,0.0,-0.05096,0.00121,-0.0926,0.04843,-0.00085,2e-05,-0.00154,0.00081,-2e-05,0.0,-1e-05,-1e-05,0.00464,0.02028,0.01541,0.00504,8e-05,0.00034,0.00026,8e-05,2e-05,1e-05,3e-05,-1e-05
2,1,1,1,0,0,0,-0.07609,0.04529,-0.17429,0.16234,-0.00127,0.00075,-0.0029,0.00271,0.0,0.0,0.0,0.0,0.01481,-0.01844,0.00258,-0.04237,0.00025,-0.00031,4e-05,-0.00071,3e-05,-2e-05,5e-05,-6e-05,-0.03475,0.01571,-0.02545,0.04226,-0.00058,0.00026,-0.00042,0.0007,-1e-05,1e-05,-1e-05,2e-05
2,1,0,1,0,0,0,-0.11914,0.02356,-0.30197,0.11203,-0.00199,0.00039,-0.00503,0.00187,0.0,0.0,0.0,0.0,-0.01303,0.00337,0.00157,0.01404,-0.00022,6e-05,3e-05,0.00023,3e-05,-1e-05,8e-05,-3e-05,0.01919,0.02939,0.01573,0.0313,0.00032,0.00049,0.00026,0.00052,1e-05,1e-05,0.0,0.0
2,1,1,1,0,0,0,0.00169,-0.03989,-0.1985,-0.11033,3e-05,-0.00066,-0.00331,-0.00184,0.0,0.0,0.0,0.0,-0.15954,0.01395,-0.23503,0.11424,-0.00266,0.00023,-0.00392,0.0019,-4e-05,1e-05,-1e-05,6e-05,0.03998,0.018,0.01154,0.07204,0.00067,0.0003,0.00019,0.0012,6e-05,0.0,7e-05,-1e-05
2,1,0,1,0,0,0,0.01275,-0.0033,0.03744,-0.01813,0.00021,-5e-05,0.00062,-0.0003,0.0,0.0,0.0,0.0,-0.11892,0.02046,-0.23287,0.05964,-0.00198,0.00034,-0.00388,0.00099,-4e-05,1e-05,-8e-05,2e-05,0.03127,-0.00267,0.00799,0.04208,0.00052,-4e-05,0.00013,0.0007,4e-05,-1e-05,7e-05,-0.0
2,1,1,1,0,0,0,-0.19091,-0.02979,-0.30854,0.09564,-0.00318,-0.0005,-0.00514,0.00159,0.0,0.0,0.0,0.0,0.0155,0.03009,-0.06828,0.06768,0.00026,0.0005,-0.00114,0.00113,6e-05,2e-05,7e-05,-1e-05,0.04764,0.00267,0.09178,-0.02799,0.00079,4e-05,0.00153,-0.00047,1e-05,-1e-05,4e-05,-3e-05
2,1,1,1,0,0,0,-0.11892,0.02046,-0.23287,0.05964,-0.00198,0.00034,-0.00388,0.00099,0.0,0.0,0.0,0.0,0.03127,-0.00267,0.00799,0.04208,0.00052,-4e-05,0.00013,0.0007,4e-05,-1e-05,7e-05,-0.0,0.01516,0.0127,0.02642,0.0114,0.00025,0.00021,0.00044,0.00019,-0.0,0.0,1e-05,-1e-05
2,1,1,1,0,0,0,0.01371,0.02827,-0.04561,0.06897,0.00023,0.00047,-0.00076,0.00115,0.0,0.0,0.0,0.0,0.07431,-0.00714,0.14208,-0.05842,0.00124,-0.00012,0.00237,-0.00097,2e-05,-1e-05,5e-05,-4e-05,-0.00412,0.02226,-0.11147,0.01809,-7e-05,0.00037,-0.00186,0.0003,-2e-05,1e-05,-7e-05,2e-05
2,1,1,1,0,0,0,-0.00076,-0.00223,-0.05293,0.05698,-1e-05,-4e-05,-0.00088,0.00095,0.0,0.0,0.0,0.0,0.00138,0.01268,0.01976,-0.00248,2e-05,0.00021,0.00033,-4e-05,0.0,0.0,2e-05,-2e-05,0.02868,0.0064,0.02011,0.03588,0.00048,0.00011,0.00034,0.0006,1e-05,-0.0,0.0,1e-05
1,1,1,1,0,0,0,-0.04937,0.22064,0.33838,-0.01681,-0.00082,0.00368,0.00564,-0.00028,0.0,0.0,0.0,0.0,-0.03517,0.17632,-0.30701,0.00033,-0.00059,0.00294,-0.00512,1e-05,0.0,-1e-05,-0.00018,0.0,-0.10681,-0.28995,-0.2447,-0.1852,-0.00178,-0.00483,-0.00408,-0.00309,-2e-05,-0.00013,2e-05,-5e-05
1,1,1,1,0,0,0,-0.10569,0.10325,-0.39145,-0.11679,-0.00176,0.00172,-0.00652,-0.00195,0.0,0.0,0.0,0.0,-0.10181,-0.188,-0.1501,-0.18626,-0.0017,-0.00313,-0.0025,-0.0031,0.0,-8e-05,7e-05,-2e-05,-0.07761,0.07013,-0.11244,0.10692,-0.00129,0.00117,-0.00187,0.00178,1e-05,7e-05,1e-05,8e-05
1,1,1,1,0,0,0,-0.08571,0.2268,-0.36693,0.08268,-0.00143,0.00378,-0.00612,0.00138,0.0,0.0,0.0,0.0,-0.04689,-0.30412,0.12377,-0.17752,-0.00078,-0.00507,0.00206,-0.00296,1e-05,-0.00015,0.00014,-7e-05,-0.08875,0.0651,-0.2244,0.00077,-0.00148,0.00108,-0.00374,1e-05,-1e-05,0.0001,-0.0001,5e-05
1,1,1,1,1,0,1,-0.11604,-0.24148,-0.20043,-0.16015,-0.00193,-0.00402,-0.00334,-0.00267,0.0,0.0,0.0,0.0,0.02563,0.04331,0.25763,0.09181,0.00043,0.00072,0.00429,0.00153,4e-05,8e-05,0.00013,7e-05,-0.0023,0.0777,-0.25793,-0.01488,-4e-05,0.00129,-0.0043,-0.00025,-1e-05,1e-05,-0.00014,-3e-05
1,1,1,1,0,0,0,-0.02121,-0.14367,0.07259,-0.09155,-0.00035,-0.00239,0.00121,-0.00153,0.0,0.0,0.0,0.0,0.10584,-0.04412,0.30052,0.10215,0.00176,-0.00074,0.00501,0.0017,4e-05,3e-05,6e-05,5e-05,-0.09635,0.03135,-0.41976,-0.1264,-0.00161,0.00052,-0.007,-0.00211,-6e-05,2e-05,-0.0002,-6e-05
1,1,1,1,0,0,0,-0.04181,0.09527,0.08439,0.04002,-0.0007,0.00159,0.00141,0.00067,0.0,0.0,0.0,0.0,0.16045,-0.05515,0.41215,0.08658,0.00267,-0.00092,0.00687,0.00144,6e-05,-4e-05,9e-05,1e-05,-0.16044,0.08678,-0.48874,-0.08088,-0.00267,0.00145,-0.00815,-0.00135,-9e-05,4e-05,-0.00025,-5e-05
1,1,1,1,0,0,0,0.08016,0.08233,0.28396,0.05754,0.00134,0.00137,0.00473,0.00096,0.0,0.0,0.0,0.0,0.10257,-0.11582,0.28593,0.04251,0.00171,-0.00193,0.00477,0.00071,1e-05,-6e-05,0.0,-0.0,-0.0414,0.04471,-0.30251,-0.06506,-0.00069,0.00075,-0.00504,-0.00108,-4e-05,4e-05,-0.00016,-3e-05
1,1,1,1,0,0,0,0.0374,0.05102,0.05533,0.02526,0.00062,0.00085,0.00092,0.00042,0.0,0.0,0.0,0.0,0.16192,-0.04499,0.56015,0.08908,0.0027,-0.00075,0.00934,0.00148,3e-05,-3e-05,0.00014,2e-05,-0.0068,-0.02248,-0.03223,0.07021,-0.00011,-0.00037,-0.00054,0.00117,-5e-05,1e-05,-0.00016,-1e-05
1,1,1,1,0,0,0,-0.04454,0.0397,0.09636,0.02435,-0.00074,0.00066,0.00161,0.00041,0.0,0.0,0.0,0.0,0.20301,-0.10373,0.43375,0.15975,0.00338,-0.00173,0.00723,0.00266,7e-05,-4e-05,9e-05,4e-05,-0.17644,0.11557,-0.53859,-0.09248,-0.00294,0.00193,-0.00898,-0.00154,-0.00011,6e-05,-0.00027,-7e-05
2,1,1,1,0,0,0,0.21619,-0.08019,0.55044,0.11195,0.0036,-0.00134,0.00917,0.00187,0.0,0.0,0.0,0.0,-0.12978,0.08137,-0.21657,-0.03867,-0.00216,0.00136,-0.00361,-0.00064,-0.0001,4e-05,-0.00021,-4e-05,0.15337,0.04517,0.19883,0.19238,0.00256,0.00075,0.00331,0.00321,8e-05,-1e-05,0.00012,6e-05
2,1,1,1,0,0,0,0.0976,-0.10796,0.33432,0.12415,0.00163,-0.0018,0.00557,0.00207,0.0,0.0,0.0,0.0,0.01659,0.2664,-0.0154,0.11793,0.00028,0.00444,-0.00026,0.00197,-2e-05,0.0001,-0.0001,-0.0,-0.02839,-0.1911,0.02026,-0.09001,-0.00047,-0.00318,0.00034,-0.0015,-1e-05,-0.00013,1e-05,-6e-05
2,1,1,1,0,0,0,0.04194,-0.04249,0.27317,0.06836,0.0007,-0.00071,0.00455,0.00114,0.0,0.0,0.0,0.0,-0.10627,-0.05745,-0.36888,0.03757,-0.00177,-0.00096,-0.00615,0.00063,-4e-05,-0.0,-0.00018,-1e-05,0.16649,-0.01334,0.42964,0.02635,0.00277,-0.00022,0.00716,0.00044,8e-05,1e-05,0.00022,-0.0
2,1,1,1,0,0,0,0.11715,0.0452,0.08612,0.02302,0.00195,0.00075,0.00144,0.00038,0.0,0.0,0.0,0.0,-0.23954,-0.13936,-0.45848,-0.15465,-0.00399,-0.00232,-0.00764,-0.00258,-0.0001,-5e-05,-0.00015,-5e-05,0.29301,0.05496,0.55645,0.08574,0.00488,0.00092,0.00927,0.00143,0.00015,5e-05,0.00028,7e-05
2,1,1,1,0,0,0,0.01663,-0.16096,-0.08753,-0.16519,0.00028,-0.00268,-0.00146,-0.00275,0.0,0.0,0.0,0.0,-0.26306,-0.01095,-0.443,-0.08227,-0.00438,-0.00018,-0.00738,-0.00137,-8e-05,4e-05,-0.0001,2e-05,0.30074,0.08433,0.55794,0.19719,0.00501,0.00141,0.0093,0.00329,0.00016,3e-05,0.00028,8e-05
2,1,1,1,0,0,0,-0.18338,-0.10935,-0.34932,-0.2268,-0.00306,-0.00182,-0.00582,-0.00378,0.0,0.0,0.0,0.0,-0.17644,-0.09362,-0.3464,-0.16067,-0.00294,-0.00156,-0.00577,-0.00268,0.0,0.0,0.0,2e-05,0.35696,0.13789,0.68079,0.33341,0.00595,0.0023,0.01135,0.00556,0.00015,6e-05,0.00029,0.00014
2,1,1,1,0,0,0,-0.18112,-0.01009,-0.30444,-0.11258,-0.00302,-0.00017,-0.00507,-0.00188,0.0,0.0,0.0,0.0,-0.12568,0.03865,-0.30301,-0.01445,-0.00209,0.00064,-0.00505,-0.00024,2e-05,1e-05,0.0,3e-05,0.33327,-0.02176,0.68855,0.1832,0.00555,-0.00036,0.01148,0.00305,0.00013,-2e-05,0.00028,5e-05
2,1,1,1,0,0,0,-0.18885,1e-05,-0.29015,-0.09424,-0.00315,0.0,-0.00484,-0.00157,0.0,0.0,0.0,0.0,-0.13371,0.04033,-0.3286,0.07316,-0.00223,0.00067,-0.00548,0.00122,2e-05,1e-05,-1e-05,5e-05,0.46233,0.02496,0.80679,0.17032,0.00771,0.00042,0.01345,0.00284,0.00017,-0.0,0.00032,3e-05
2,1,1,1,0,0,0,-0.07583,-0.03332,-0.2072,-0.10881,-0.00126,-0.00056,-0.00345,-0.00181,0.0,0.0,0.0,0.0,-0.13309,-0.03728,-0.27564,-0.05892,-0.00222,-0.00062,-0.00459,-0.00098,-2e-05,-0.0,-2e-05,1e-05,0.10977,0.15116,0.43904,0.33629,0.00183,0.00252,0.00732,0.0056,7e-05,5e-05,0.0002,0.00011
0,1,1,1,0,0,0,-0.02473,-0.08764,-0.04701,-0.09751,-0.00041,-0.00146,-0.00078,-0.00163,0.0,0.0,0.0,0.0,-0.06555,-0.01315,-0.28678,-0.1191,-0.00109,-0.00022,-0.00478,-0.00198,-1e-05,2e-05,-7e-05,-1e-05,0.03873,-0.0126,0.20207,0.06685,0.00065,-0.00021,0.00337,0.00111,3e-05,0.0,0.00014,5e-05
0,1,1,1,0,0,0,-0.1423,-0.04913,-0.34892,-0.12108,-0.00237,-0.00082,-0.00582,-0.00202,0.0,0.0,0.0,0.0,-0.22597,0.0304,-0.20989,0.07882,-0.00377,0.00051,-0.0035,0.00131,-2e-05,2e-05,4e-05,6e-05,0.30103,0.0487,0.23055,-0.06122,0.00502,0.00081,0.00384,-0.00102,0.00015,1e-05,0.00012,-4e-05
0,1,1,1,0,0,0,0.24282,-0.05687,0.40501,0.0157,0.00405,-0.00095,0.00675,0.00026,0.0,0.0,0.0,0.0,-0.29285,0.27545,-0.31852,0.36234,-0.00488,0.00459,-0.00531,0.00604,-0.00015,9e-05,-0.0002,0.0001,-0.03571,-0.0554,0.07265,-0.34816,-0.0006,-0.00092,0.00121,-0.0058,7e-05,-9e-05,0.00011,-0.0002
0,1,1,1,0,0,0,-0.07326,-0.01605,-0.33141,-0.14072,-0.00122,-0.00027,-0.00552,-0.00235,0.0,0.0,0.0,0.0,0.07426,-0.01252,0.26478,0.07209,0.00124,-0.00021,0.00441,0.0012,4e-05,0.0,0.00017,6e-05,-0.13988,0.07391,-0.29509,-0.05951,-0.00233,0.00123,-0.00492,-0.00099,-6e-05,2e-05,-0.00016,-4e-05
0,1,1,1,0,0,0,0.16453,0.14346,0.50592,0.33808,0.00274,0.00239,0.00843,0.00563,0.0,0.0,0.0,0.0,-0.04336,-0.0673,-0.40038,-0.30407,-0.00072,-0.00112,-0.00667,-0.00507,-6e-05,-6e-05,-0.00025,-0.00018,0.14665,0.02759,0.45358,0.15067,0.00244,0.00046,0.00756,0.00251,5e-05,3e-05,0.00024,0.00013
0,1,1,1,0,0,0,-0.29244,0.31503,-0.30347,0.36858,-0.00487,0.00525,-0.00506,0.00614,0.0,0.0,0.0,0.0,0.21265,-0.26467,0.21107,-0.38035,0.00354,-0.00441,0.00352,-0.00634,0.00014,-0.00016,0.00014,-0.00021,-0.24129,0.00248,-0.49559,-0.18468,-0.00402,4e-05,-0.00826,-0.00308,-0.00013,7e-05,-0.0002,5e-05
0,1,1,1,0,0,0,0.18473,-0.01388,0.46234,0.10643,0.00308,-0.00023,0.00771,0.00177,0.0,0.0,0.0,0.0,-0.17527,0.08911,-0.27589,-0.03116,-0.00292,0.00149,-0.0046,-0.00052,-0.0001,3e-05,-0.00021,-4e-05,0.10941,0.0426,0.32857,0.21834,0.00182,0.00071,0.00548,0.00364,8e-05,-1e-05,0.00017,7e-05
0,1,1,1,0,0,0,-0.18115,-0.04575,-0.51051,-0.28954,-0.00302,-0.00076,-0.00851,-0.00483,0.0,0.0,0.0,0.0,0.1834,0.01153,0.45269,0.12134,0.00306,0.00019,0.00754,0.00202,0.0001,2e-05,0.00027,0.00011,-0.2943,0.04684,-0.49048,-0.03903,-0.0049,0.00078,-0.00817,-0.00065,-0.00013,1e-05,-0.00026,-4e-05
0,1,1,1,0,0,0,0.26891,-0.28737,0.23183,-0.41212,0.00448,-0.00479,0.00386,-0.00687,0.0,0.0,0.0,0.0,-0.25405,0.03677,-0.36981,-0.05437,-0.00423,0.00061,-0.00616,-0.00091,-0.00015,9e-05,-0.00017,0.0001,0.22991,0.0154,0.36605,0.14182,0.00383,0.00026,0.0061,0.00236,0.00013,-1e-05,0.0002,5e-05
0,1,1,1,0,0,0,-0.10154,0.15418,-0.14349,0.08042,-0.00169,0.00257,-0.00239,0.00134,0.0,0.0,0.0,0.0,0.02359,0.01759,-0.05241,-0.05271,0.00039,0.00029,-0.00087,-0.00088,3e-05,-4e-05,3e-05,-4e-05,0.05591,-0.05079,0.26107,0.14849,0.00093,-0.00085,0.00435,0.00247,1e-05,-2e-05,9e-05,6e-05
0,1,1,1,0,0,0,-0.06731,0.05553,-0.29976,-0.10116,-0.00112,0.00093,-0.005,-0.00169,0.0,0.0,0.0,0.0,-0.0364,0.0554,0.30255,0.29529,-0.00061,0.00092,0.00504,0.00492,1e-05,-0.0,0.00017,0.00011,-0.16403,-0.19229,-0.32061,-0.32434,-0.00273,-0.0032,-0.00534,-0.00541,-4e-05,-7e-05,-0.00017,-0.00017
0,1,1,1,0,0,0,0.09797,0.03026,0.38472,0.16261,0.00163,0.0005,0.00641,0.00271,0.0,0.0,0.0,0.0,-0.1919,0.05373,-0.47351,-0.07479,-0.0032,0.0009,-0.00789,-0.00125,-8e-05,1e-05,-0.00024,-7e-05,0.12226,-0.28119,0.37909,-0.13594,0.00204,-0.00469,0.00632,-0.00227,9e-05,-9e-05,0.00024,-2e-05
0,1,1,1,0,0,0,-0.24983,0.00609,-0.47728,-0.15259,-0.00416,0.0001,-0.00795,-0.00254,0.0,0.0,0.0,0.0,0.2735,0.00842,0.52603,0.197,0.00456,0.00014,0.00877,0.00328,0.00015,0.0,0.00028,0.0001,-0.10413,-0.10326,-0.05511,0.09058,-0.00174,-0.00172,-0.00092,0.00151,-0.0001,-3e-05,-0.00016,-3e-05
0,1,1,1,0,0,0,0.11577,0.03888,0.25055,0.12542,0.00193,0.00065,0.00418,0.00209,0.0,0.0,0.0,0.0,-0.10199,-0.11308,-0.15887,-0.15186,-0.0017,-0.00188,-0.00265,-0.00253,-6e-05,-4e-05,-0.00011,-8e-05,-0.13602,-0.26833,-0.10141,-0.17332,-0.00227,-0.00447,-0.00169,-0.00289,-1e-05,-4e-05,2e-05,-1e-05
0,1,1,1,0,0,0,-0.19,0.08013,-0.00753,0.17689,-0.00317,0.00134,-0.00013,0.00295,0.0,0.0,0.0,0.0,-0.08051,-0.23156,-0.16529,-0.23978,-0.00134,-0.00386,-0.00275,-0.004,3e-05,-9e-05,-4e-05,-0.00012,0.02697,0.08937,0.24128,0.36569,0.00045,0.00149,0.00402,0.00609,3e-05,9e-05,0.00011,0.00017
0,1,1,1,0,0,0,-0.11613,0.04512,-0.40051,-0.06911,-0.00194,0.00075,-0.00668,-0.00115,0.0,0.0,0.0,0.0,0.12298,-0.26863,0.40591,-0.09385,0.00205,-0.00448,0.00677,-0.00156,7e-05,-9e-05,0.00022,-1e-05,-0.26569,-0.12828,-0.17613,0.02078,-0.00443,-0.00214,-0.00294,0.00035,-0.00011,4e-05,-0.00016,3e-05
0,1,1,1,0,0,0,0.27332,-0.00358,0.5916,0.23065,0.00456,-6e-05,0.00986,0.00384,0.0,0.0,0.0,0.0,-0.21602,-0.12908,-0.18256,-0.00576,-0.0036,-0.00215,-0.00304,-0.0001,-0.00014,-3e-05,-0.00022,-7e-05,-0.15913,0.0766,-0.08273,0.30501,-0.00265,0.00128,-0.00138,0.00508,2e-05,6e-05,3e-05,9e-05
0,1,1,1,1,0,0,-0.14318,-0.13239,-0.25238,-0.25062,-0.00239,-0.00221,-0.00421,-0.00418,0.0,0.0,0.0,0.0,-0.07936,-0.30202,-0.03505,-0.18012,-0.00132,-0.00503,-0.00058,-0.003,2e-05,-5e-05,6e-05,2e-05,-0.03188,0.03696,0.09068,0.21006,-0.00053,0.00062,0.00151,0.0035,1e-05,9e-05,3e-05,0.00011
0,1,1,1,0,0,0,0.00961,-0.27914,0.07597,-0.2313,0.00016,-0.00465,0.00127,-0.00385,0.0,0.0,0.0,0.0,-0.0612,0.23422,0.14201,0.57557,-0.00102,0.0039,0.00237,0.00959,-2e-05,0.00014,2e-05,0.00022,-0.01011,-0.07345,0.03795,0.08228,-0.00017,-0.00122,0.00063,0.00137,1e-05,-9e-05,-3e-05,-0.00014
0,1,1,1,0,0,0,0.07975,-0.22988,0.30227,-0.01557,0.00133,-0.00383,0.00504,-0.00026,0.0,0.0,0.0,0.0,-0.30452,-0.24116,-0.22973,-0.15338,-0.00508,-0.00402,-0.00383,-0.00256,-0.00011,-0.0,-0.00015,-4e-05,-0.04915,0.05046,-0.01942,0.14104,-0.00082,0.00084,-0.00032,0.00235,7e-05,8e-05,6e-05,8e-05
0,1,1,1,1,1,1,-0.26899,-0.16237,-0.25655,-0.0934,-0.00448,-0.00271,-0.00428,-0.00156,0.0,0.0,0.0,0.0,-0.1056,0.08246,-0.00739,0.35629,-0.00176,0.00137,-0.00012,0.00594,5e-05,7e-05,7e-05,0.00012,0.05027,-0.18398,0.04758,-0.23797,0.00084,-0.00307,0.00079,-0.00397,4e-05,-7e-05,2e-05,-0.00017
0,1,1,1,1,1,1,-0.01875,-0.31153,0.05292,-0.18177,-0.00031,-0.00519,0.00088,-0.00303,0.0,0.0,0.0,0.0,-0.04201,-0.01428,0.0688,0.14993,-0.0007,-0.00024,0.00115,0.0025,-1e-05,8e-05,0.0,9e-05,0.0454,0.1067,0.05762,0.20041,0.00076,0.00178,0.00096,0.00334,2e-05,3e-05,-0.0,1e-05
