label,delta_x,delta_total,velocity,angle,delta_tip2,dist_thumb,dist_index,dist_middle,dist_ring,dist_pinky,index_ratio
0,161,161.003,2.683,-0.006,216.518,96.54,100.578,84.22,71.449,82.462,1.267
0,156,156.003,2.6,-0.006,212.603,90.078,95.802,73.682,37.577,14.142,2.292
0,153,153.013,2.55,0.013,210.858,82.219,81.835,47.634,23.259,22.204,2.637
0,140,140.057,2.334,0.029,204.362,88.091,73.763,47.297,23.259,5.831,2.897
0,119,119.067,1.984,0.034,198.917,117.29,101.237,78.721,52.631,29.206,1.892
0,81,82.201,1.37,0.171,166.208,138.13,104.623,85.703,62.201,44.922,1.628
0,40,43.081,0.718,0.381,146.455,138.679,101.833,81.468,59.816,41.437,1.672
0,-7,18.385,0.306,1.961,112.792,134.833,103.6,81.394,59.034,41.437,1.709
0,-72,81.413,1.357,2.656,24.042,135.68,102.801,80.722,59.034,39.56,1.72
0,-82,92.59,1.543,2.659,101.922,143.265,106.217,85.703,63.632,48.27,1.613
0,-139,180.405,3.007,2.45,233.009,152.069,112.486,94.048,73.41,59.682,1.486
0,-141,180.693,3.012,2.466,314.306,141.315,122.201,102.083,82.28,68.469,1.45
0,-162,194.147,3.236,2.558,304.821,139.23,123.227,107.042,89.196,75.538,1.36
0,-174,202.712,3.379,2.603,312.405,140.663,124.631,109.417,92.698,78.409,1.333
0,-187,211.589,3.526,2.655,316.735,138.708,126.194,112.73,98.955,85.006,1.276
0,-179,199.905,3.332,2.68,305.483,138.224,128.281,113.464,100.02,86.023,1.285
0,-170,180.613,3.01,2.797,298.565,140.46,127.953,111.319,95.037,78.23,1.349
0,-165,173.0,2.883,2.836,279.723,151.397,127.13,104.139,83.295,67.602,1.495
0,-159,161.447,2.691,2.967,280.722,142.352,140.132,118.663,90.427,71.028,1.501
0,-168,168.107,2.802,3.106,269.357,118.727,108.784,90.05,59.363,31.064,1.808
0,-162,162.197,2.703,-3.092,259.696,102.728,86.215,68.476,50.636,37.696,1.649
0,-156,157.153,2.619,-3.02,256.383,108.674,91.302,72.45,58.31,47.539,1.536
0,-150,153.375,2.556,-2.931,254.071,96.566,94.34,77.878,59.008,50.695,1.509
0,-150,157.801,2.63,-2.826,250.008,107.201,101.242,79.624,58.009,53.141,1.592
0,-141,154.845,2.581,-2.715,248.652,109.659,105.342,81.253,57.035,53.759,1.646
0,-132,155.926,2.599,-2.58,248.815,111.086,106.283,82.0,59.008,58.189,1.601
0,-116,153.808,2.563,-2.425,242.792,112.058,106.405,82.976,61.008,58.523,1.576
0,-90,148.405,2.473,-2.222,233.925,114.543,105.475,80.281,61.008,62.626,1.552
0,-57,140.118,2.335,-1.99,217.83,115.317,105.309,79.555,60.008,62.298,1.565
0,-15,135.831,2.264,-1.681,191.149,117.388,105.119,78.16,61.131,63.325,1.556
0,20,143.402,2.39,-1.431,160.078,114.978,102.859,78.16,63.127,65.253,1.494
0,20,143.402,2.39,-1.431,160.078,114.978,102.859,78.16,63.127,65.253,1.494
0,20,143.402,2.39,-1.431,160.078,114.978,102.859,78.16,63.127,65.253,1.494
0,20,143.402,2.39,-1.431,160.078,114.978,102.859,78.16,63.127,65.253,1.494
0,20,143.402,2.39,-1.431,160.078,114.978,102.859,78.16,63.127,65.253,1.494
0,96,147.513,2.459,-0.862,170.581,116.417,106.452,82.28,67.119,68.964,1.462
0,109,137.004,2.283,-0.651,204.071,116.181,103.47,78.588,65.031,68.308,1.465
0,126,151.433,2.524,-0.588,191.565,118.229,104.403,77.782,64.281,67.624,1.494
0,120,153.052,2.551,-0.67,201.445,122.0,106.532,80.006,66.708,69.971,1.475
0,108,138.683,2.311,-0.678,211.589,120.208,110.114,82.565,68.542,69.426,1.498
0,114,138.13,2.302,-0.6,208.432,118.36,104.785,86.925,70.456,66.068,1.407
0,117,134.826,2.247,-0.52,209.697,132.518,102.772,82.565,63.632,53.814,1.541
0,119,132.382,2.206,-0.454,203.185,138.033,123.045,105.721,80.05,53.6,1.542
0,114,122.197,2.037,-0.368,202.386,164.939,157.064,143.84,117.38,94.366,1.325
0,111,116.387,1.94,-0.305,207.28,172.514,189.13,169.446,153.522,125.0,1.267
0,112,114.337,1.906,-0.203,219.495,166.193,156.426,136.418,117.924,98.717,1.329
0,113,113.864,1.898,-0.123,217.297,168.345,143.122,122.577,104.695,89.56,1.355
0,114,114.158,1.903,-0.053,209.022,164.012,142.299,123.13,105.019,89.14,1.345
0,111,111.221,1.854,0.063,219.317,159.211,136.883,122.776,106.099,91.005,1.284
0,106,106.921,1.782,0.131,210.867,173.623,136.85,121.149,104.738,89.09,1.303
0,103,107.28,1.788,0.283,204.414,179.805,135.532,119.616,102.961,88.023,1.309
0,88,99.298,1.655,0.482,182.455,159.0,133.72,119.541,103.407,88.142,1.29
0,86,97.062,1.618,0.482,179.714,167.108,132.85,118.903,103.247,89.14,1.28
0,92,106.174,1.77,0.523,135.093,167.003,130.587,117.324,103.247,91.198,1.257
0,96,120.0,2.0,0.644,99.825,159.625,130.614,117.953,104.235,92.195,1.246
0,73,114.337,1.906,0.878,103.47,152.266,132.004,118.596,105.929,93.263,1.246
0,52,114.49,1.908,1.099,114.865,159.806,127.534,114.18,101.833,90.449,1.248
0,21,113.952,1.899,1.385,144.9,153.652,130.679,118.004,105.575,93.648,1.236
0,16,88.459,1.474,1.389,157.458,160.328,130.782,118.406,107.466,95.885,1.219
0,16,88.459,1.474,1.389,157.458,160.328,130.782,118.406,107.466,95.885,1.219
0,16,88.459,1.474,1.389,157.458,160.328,130.782,118.406,107.466,95.885,1.219
0,-4,89.09,1.485,1.616,186.944,148.327,131.472,118.127,107.117,97.494,1.222
0,-23,86.128,1.435,1.841,180.014,163.077,132.518,120.221,106.019,93.172,1.245
0,-45,95.294,1.588,2.063,177.46,145.602,134.833,119.331,104.173,89.269,1.293
0,-65,103.078,1.718,2.253,187.385,163.527,129.077,115.447,99.182,87.664,1.281
0,-84,112.61,1.877,2.413,195.389,155.193,129.449,107.005,81.884,58.215,1.572
0,-102,123.709,2.062,2.54,199.422,75.166,77.795,57.245,49.578,53.141,1.459
0,-121,137.354,2.289,2.649,208.751,86.452,81.253,63.561,53.038,57.697,1.399
0,-135,146.154,2.436,2.748,216.675,87.658,87.864,68.542,56.08,58.83,1.437
0,-148,153.574,2.56,2.871,231.164,95.462,97.324,71.169,54.918,59.641,1.572
0,-158,160.125,2.669,2.978,246.197,97.309,98.656,69.57,55.471,61.612,1.586
0,-163,163.991,2.733,3.032,264.569,99.539,96.177,70.214,56.303,63.6,1.518
0,-164,164.368,2.739,3.075,266.475,99.96,98.995,70.831,57.306,61.717,1.564
0,-162,162.003,2.7,-3.135,246.073,98.681,96.421,72.567,60.415,63.032,1.476
0,-173,176.119,2.935,-2.953,215.084,97.406,99.247,75.186,60.033,65.192,1.486
0,-182,190.421,3.174,-2.843,165.303,99.93,100.18,76.295,61.717,65.795,1.475
0,-189,197.699,3.295,-2.844,113.265,100.663,103.044,77.104,61.741,65.115,1.516
0,-168,171.814,2.864,-2.93,123.693,101.868,105.043,75.802,60.008,63.781,1.579
0,-138,138.708,2.312,-3.04,115.109,100.449,100.125,79.404,65.552,67.476,1.414
0,-113,113.111,1.885,-3.097,100.499,104.235,115.0,77.414,63.246,69.405,1.642
0,-91,91.198,1.52,3.076,92.049,101.4,108.227,75.166,64.846,69.065,1.553
0,-70,71.589,1.193,2.93,90.355,111.041,109.179,84.291,71.568,71.589,1.44
0,-53,56.648,0.944,2.781,86.313,116.842,111.571,86.833,71.063,75.273,1.435
0,-34,42.202,0.703,2.508,80.156,120.221,109.932,90.25,73.11,76.922,1.373
0,-15,34.438,0.574,2.021,83.169,123.081,113.6,88.865,72.443,75.928,1.437
0,-5,57.219,0.954,1.658,84.481,123.227,131.309,87.92,67.365,70.093,1.748
0,-13,37.336,0.622,1.926,84.012,115.117,113.6,76.158,62.032,63.977,1.686
0,-24,27.295,0.455,2.645,72.471,96.021,103.586,76.007,63.6,62.008,1.541
0,-17,36.235,0.604,2.059,78.518,121.004,77.414,58.189,54.672,59.908,1.344
0,-9,34.205,0.57,1.837,85.586,60.208,49.406,33.615,12.0,18.601,2.308
0,-3,31.145,0.519,1.667,80.957,147.031,115.918,88.685,68.118,54.781,1.644
0,-9,29.411,0.49,1.882,80.062,145.031,118.14,97.324,79.057,68.007,1.45
0,-19,29.833,0.497,2.261,75.166,149.646,117.388,99.725,82.219,68.066,1.409
0,-30,32.696,0.545,2.733,56.515,167.287,117.924,100.896,85.147,73.164,1.365
0,-47,47.676,0.795,2.973,28.32,167.631,121.078,103.078,86.145,75.133,1.374
0,-63,63.071,1.051,3.094,29.428,138.246,119.921,103.16,86.47,73.824,1.366
0,-135,137.873,2.298,-2.937,235.332,138.235,120.354,104.403,90.255,77.162,1.328
0,-134,139.284,2.321,-2.865,250.545,139.979,121.594,107.154,93.941,83.096,1.284
0,-127,134.082,2.235,-2.815,252.335,137.906,121.202,107.154,96.509,90.355,1.237
0,-122,131.848,2.197,-2.753,251.072,144.617,119.281,106.892,95.336,87.023,1.237
0,-108,118.186,1.97,-2.723,232.054,140.464,117.29,107.912,96.773,90.609,1.192
0,-90,106.0,1.767,-2.585,202.312,146.659,114.691,104.89,92.282,83.522,1.226
0,-90,106.0,1.767,-2.585,202.312,146.659,114.691,104.89,92.282,83.522,1.226
0,-90,106.0,1.767,-2.585,202.312,146.659,114.691,104.89,92.282,83.522,1.226
0,-90,106.0,1.767,-2.585,202.312,146.659,114.691,104.89,92.282,83.522,1.226
0,-49,60.803,1.013,-2.508,75.133,141.496,114.285,104.738,95.0,83.259,1.212
0,-51,68.015,1.134,-2.419,69.893,131.746,111.306,99.247,91.4,83.006,1.22
0,-60,75.604,1.26,-2.488,79.057,117.068,108.757,99.247,90.604,78.791,1.215
0,-64,73.926,1.232,-2.617,93.15,131.605,111.212,103.947,95.131,85.44,1.173
0,-43,63.702,1.062,-2.312,90.139,122.788,115.261,107.415,100.623,93.408,1.147
0,-48,64.444,1.074,-2.411,91.181,129.19,119.038,111.803,106.254,98.858,1.127
0,-42,57.315,0.955,-2.393,77.621,134.718,123.907,114.843,112.872,108.116,1.107
0,-47,60.44,1.007,-2.462,84.581,141.989,125.591,119.05,113.004,105.906,1.115
0,-43,54.818,0.914,-2.473,70.838,145.248,136.561,120.503,110.368,98.082,1.245
0,-45,60.877,1.015,-2.403,57.07,157.0,132.197,118.038,104.087,90.25,1.27
0,-41,60.141,1.002,-2.321,39.205,184.024,131.107,111.0,94.048,78.549,1.387
0,-37,58.258,0.971,-2.259,32.202,192.023,131.309,103.121,79.31,59.481,1.628
0,-29,52.697,0.878,-2.154,24.083,147.801,124.908,98.489,72.691,52.01,1.679
0,-12,43.681,0.728,-1.849,15.62,120.017,118.271,99.609,63.789,38.626,1.756
0,12,36.056,0.601,-1.232,11.402,68.308,62.129,52.953,28.018,23.537,1.783
0,38,46.043,0.767,-0.6,3.606,39.0,52.202,26.627,10.198,26.077,2.49
0,69,73.736,1.229,-0.36,29.698,54.672,56.851,28.302,13.601,24.739,2.559
0,75,76.118,1.269,0.172,89.694,62.801,70.456,44.011,31.401,34.059,1.931
0,86,91.082,1.518,0.336,189.169,56.08,72.471,50.0,37.483,33.302,1.8
0,95,107.824,1.797,0.493,188.066,67.067,78.39,54.342,40.447,39.205,1.755
0,105,122.967,2.049,0.547,210.647,76.922,84.599,65.146,50.01,49.193,1.544
0,113,131.37,2.189,0.535,215.604,85.0,92.358,72.09,54.452,52.202,1.55
0,117,137.379,2.29,0.552,222.946,94.303,100.265,75.293,56.754,55.579,1.603
0,113,140.801,2.347,0.639,229.532,105.759,103.276,74.813,59.093,60.075,1.597
0,117,145.207,2.42,0.634,232.155,109.713,125.399,78.492,63.812,63.561,1.827
0,120,152.434,2.541,0.664,237.968,112.071,120.768,81.025,63.781,66.851,1.712
0,129,163.835,2.731,0.664,246.059,102.083,124.391,87.367,68.593,70.214,1.65
0,133,174.522,2.909,0.704,254.031,93.744,118.962,98.473,82.759,72.945,1.404
0,142,185.27,3.088,0.698,255.415,88.233,114.28,92.195,76.694,67.543,1.45
0,143,179.805,2.997,0.651,251.432,19.416,28.284,24.597,32.249,38.079,0.894
0,155,191.818,3.197,0.63,201.638,32.696,12.166,11.18,28.636,41.231,0.45
0,157,194.612,3.244,0.632,193.383,34.234,8.246,17.263,35.903,48.384,0.244
0,153,183.33,3.056,0.583,173.081,25.495,20.248,9.22,25.02,38.897,0.831
0,153,183.33,3.056,0.583,173.081,25.495,20.248,9.22,25.02,38.897,0.831
0,114,116.927,1.949,0.224,129.283,49.244,46.872,20.809,10.05,30.887,2.277
0,100,100.603,1.677,0.11,110.766,38.328,44.688,20.616,8.062,30.414,2.269
0,77,77.318,1.289,-0.091,98.311,49.041,55.902,30.887,14.213,31.064,2.202
0,51,53.451,0.891,-0.304,87.658,70.178,51.614,25.942,13.454,34.0,2.11
0,33,40.804,0.68,-0.629,77.104,47.011,59.682,37.363,25.08,31.623,1.903
0,19,40.706,0.678,-1.085,79.881,56.859,62.169,49.497,41.437,43.186,1.391
0,12,49.477,0.825,-1.326,90.758,59.464,65.391,53.339,46.573,48.415,1.323
0,1,60.008,1.0,-1.554,96.876,69.642,78.294,60.208,51.478,53.852,1.419
0,-13,66.287,1.105,-1.768,99.005,77.795,84.534,65.521,54.037,59.093,1.42
0,-28,83.815,1.397,-1.911,104.389,84.504,83.006,68.352,54.148,60.877,1.358
0,-37,70.491,1.175,-2.123,130.863,89.944,95.441,73.41,62.801,66.483,1.413
0,-19,43.382,0.723,-2.024,114.127,86.77,89.872,76.694,65.49,67.602,1.285
0,-19,56.303,0.938,-1.915,106.283,87.818,82.365,69.921,63.071,63.151,1.26
0,-29,57.801,0.963,-2.096,99.479,76.844,82.462,71.197,64.07,60.729,1.262
0,-37,57.489,0.958,-2.27,87.966,82.098,72.993,64.125,62.936,65.513,1.137
0,-38,53.038,0.884,-2.37,83.409,90.521,104.346,97.0,89.499,85.959,1.149
0,-36,46.228,0.77,-2.463,78.772,80.623,66.37,52.173,48.6,54.918,1.279
0,-39,45.793,0.763,-2.59,72.533,38.288,39.962,15.264,10.296,32.016,2.082
0,-35,42.438,0.707,-2.541,58.941,36.014,49.396,22.561,8.062,30.0,2.444
0,-32,43.863,0.731,-2.388,48.466,40.497,51.624,27.166,11.18,30.0,2.266
0,-27,45.804,0.763,-2.201,41.037,42.012,53.759,30.0,10.63,25.495,2.439
0,-25,51.478,0.858,-2.078,29.069,51.74,55.731,33.136,12.042,21.954,2.491
0,-28,60.828,1.014,-2.049,66.483,54.037,53.6,34.015,9.055,14.318,2.802
0,-20,65.146,1.086,-1.883,90.934,57.28,65.192,44.553,18.788,17.72,2.413
0,-20,75.69,1.262,-1.838,92.136,67.201,74.33,53.009,25.318,11.705,2.477
0,-29,73.926,1.232,-1.974,68.154,68.768,67.067,44.0,16.0,7.211,2.994
0,-61,103.812,1.73,-2.199,188.854,106.775,107.912,91.679,54.489,34.205,1.795
0,-49,92.962,1.549,-2.126,179.011,105.906,124.788,118.596,113.464,105.38,1.109
0,-28,86.649,1.444,-1.9,144.25,99.925,127.456,131.061,124.531,110.136,1.045
0,-8,108.296,1.805,-1.645,102.703,132.276,99.045,88.391,77.897,72.993,1.242
0,-6,117.154,1.953,-1.622,66.611,134.317,106.888,97.201,85.907,74.525,1.245
0,-2,95.021,1.584,-1.592,62.514,143.01,109.604,99.865,91.0,81.884,1.206
0,-2,84.024,1.4,-1.595,53.038,123.329,114.691,101.548,91.417,82.492,1.249
0,-6,79.228,1.32,-1.647,61.814,132.231,119.202,107.355,97.417,86.145,1.229
0,-12,81.884,1.365,-1.718,59.775,131.488,124.342,112.539,102.961,94.048,1.205
0,-11,68.884,1.148,-1.731,59.666,133.701,128.891,115.434,103.097,91.198,1.248
0,-8,64.498,1.075,-1.695,54.781,138.004,129.356,110.44,94.641,80.623,1.358
0,9,33.242,0.554,-1.297,40.311,142.243,126.531,107.564,85.703,70.0,1.442
0,4,30.265,0.504,-1.438,36.878,134.183,116.362,94.81,66.641,44.777,1.693
0,-8,28.16,0.469,-1.859,48.27,93.814,97.005,72.402,52.498,40.608,1.758
0,-25,39.051,0.651,-2.266,67.624,96.042,97.801,77.897,59.908,53.935,1.53
0,-40,55.866,0.931,-2.369,99.161,96.747,97.801,76.059,58.464,55.317,1.546
0,-61,76.4,1.273,-2.495,123.976,96.897,98.229,78.294,58.694,52.469,1.555
0,-82,99.865,1.664,-2.534,163.193,97.417,100.802,79.649,60.877,53.46,1.559
0,-92,118.697,1.978,-2.458,199.449,98.005,99.639,79.076,56.921,45.1,1.651
0,-97,128.316,2.139,-2.428,189.19,101.119,98.29,77.006,56.462,43.0,1.671
0,-94,132.936,2.216,-2.356,216.002,97.622,99.725,79.511,59.034,44.045,1.638
0,-81,123.329,2.055,-2.287,207.019,93.349,99.765,79.649,59.933,50.09,1.578
0,-68,115.209,1.92,-2.202,191.565,94.048,100.658,75.928,57.271,54.037,1.613
0,-37,102.883,1.715,-1.939,168.119,89.828,99.358,73.878,58.31,58.034,1.567
0,-18,92.763,1.546,-1.766,150.233,91.679,97.622,74.404,61.033,61.033,1.491
0,-1,87.006,1.45,-1.582,136.499,95.21,98.311,72.422,57.567,63.127,1.527
0,4,86.093,1.435,-1.524,110.887,101.213,113.137,75.432,60.926,65.123,1.685
0,4,86.093,1.435,-1.524,110.887,101.213,113.137,75.432,60.926,65.123,1.685
0,37,101.951,1.699,-1.199,130.74,106.4,116.662,82.037,67.535,67.602,1.612
0,69,110.259,1.838,-0.895,117.516,115.434,103.228,83.63,71.113,71.701,1.368
0,114,133.255,2.221,-0.544,144.779,102.956,109.622,103.078,85.235,69.051,1.278
0,124,146.492,2.442,-0.561,201.308,89.811,96.566,82.219,73.98,68.118,1.291
0,148,168.716,2.812,-0.501,208.504,68.066,65.115,61.0,59.228,58.6,1.092
0,167,181.466,3.024,-0.402,239.535,9.434,18.601,8.062,24.698,36.878,0.801
0,221,221.036,3.684,-0.018,291.556,42.579,48.877,42.438,38.0,48.374,1.138
0,245,245.051,4.084,0.02,334.724,26.571,24.331,24.739,38.013,49.497,0.65
0,267,267.27,4.454,0.045,363.497,42.521,39.294,19.105,12.0,30.529,1.913
0,287,287.341,4.789,0.049,389.936,45.188,41.617,17.804,12.042,31.78,2.026
0,300,300.082,5.001,0.023,404.401,56.045,45.804,20.125,11.045,33.121,2.137
0,295,295.042,4.917,0.017,418.043,67.186,54.918,31.78,12.728,28.636,2.252
0,290,290.248,4.837,0.041,413.001,75.24,60.44,38.949,14.866,17.029,2.559
0,279,280.503,4.675,0.104,411.0,122.25,96.54,77.337,50.931,29.0,1.842
0,266,268.844,4.481,0.146,395.032,130.146,99.086,79.906,57.489,38.588,1.689
0,256,258.954,4.316,0.151,371.264,135.506,105.418,87.693,65.605,48.301,1.569
0,246,251.857,4.198,0.216,319.312,139.589,118.697,96.26,72.56,58.189,1.569
0,219,230.222,3.837,0.314,295.169,139.054,125.67,103.446,82.855,70.831,1.466
0,191,207.858,3.464,0.406,265.347,136.62,119.971,102.343,85.0,72.567,1.385
0,161,185.432,3.091,0.519,240.554,136.752,127.063,109.179,93.984,85.159,1.322
0,124,153.808,2.563,0.633,222.785,127.315,126.479,106.888,94.255,83.385,1.334
0,124,153.808,2.563,0.633,222.785,127.315,126.479,106.888,94.255,83.385,1.334
0,124,153.808,2.563,0.633,222.785,127.315,126.479,106.888,94.255,83.385,1.334
0,124,153.808,2.563,0.633,222.785,127.315,126.479,106.888,94.255,83.385,1.334
0,40,99.403,1.657,1.157,138.221,158.354,126.57,110.571,98.955,89.09,1.272
0,9,130.311,2.172,1.502,119.269,141.549,125.22,112.272,100.449,88.023,1.249
0,-8,133.24,2.221,1.631,124.085,138.827,126.317,114.726,102.396,88.459,1.24
0,-44,131.575,2.193,1.912,146.441,147.462,125.3,107.564,89.944,74.108,1.384
0,-85,149.513,2.492,2.175,168.386,131.244,121.631,99.298,77.13,57.035,1.563
0,-113,167.027,2.784,2.314,188.733,134.618,120.569,97.949,71.176,46.174,1.68
0,-129,180.325,3.005,2.368,198.806,126.127,119.633,98.184,70.178,41.231,1.712
0,-140,190.371,3.173,2.397,218.9,101.4,82.079,67.268,51.01,47.539,1.485
0,-153,202.726,3.379,2.426,239.804,52.555,92.136,72.277,58.31,55.606,1.485
0,-154,206.119,3.435,2.415,230.512,58.241,75.06,65.192,60.308,62.769,1.196
0,-142,193.197,3.22,2.396,279.115,63.569,79.057,67.676,61.221,64.351,1.227
0,-119,173.312,2.889,2.328,290.043,60.033,68.411,59.076,57.201,62.968,1.145
0,-95,168.363,2.806,2.17,241.497,60.828,61.392,54.918,53.009,62.032,1.084
0,-68,161.966,2.699,2.004,226.63,59.059,60.877,56.613,56.036,62.968,1.04
0,-59,186.574,3.11,1.893,217.2,58.592,60.415,55.227,53.413,62.241,1.061
0,-63,220.204,3.67,1.861,177.2,55.714,64.288,54.918,56.08,62.177,1.114
0,-63,220.204,3.67,1.861,177.2,55.714,64.288,54.918,56.08,62.177,1.114
0,-63,220.204,3.67,1.861,177.2,55.714,64.288,54.918,56.08,62.177,1.114
0,-63,220.204,3.67,1.861,177.2,55.714,64.288,54.918,56.08,62.177,1.114
0,-63,220.204,3.67,1.861,177.2,55.714,64.288,54.918,56.08,62.177,1.114
0,45,155.647,2.594,1.277,110.454,55.471,73.498,57.983,58.728,65.513,1.21
0,51,146.185,2.436,1.214,128.472,62.241,66.219,60.902,64.444,69.814,1.018
0,72,148.607,2.477,1.065,145.413,65.788,61.66,59.034,61.221,68.015,0.983
0,83,150.047,2.501,0.985,156.525,70.774,66.219,61.774,60.877,64.815,1.06
0,89,141.496,2.358,0.891,156.975,79.31,73.682,64.475,59.034,63.891,1.18
0,91,136.693,2.278,0.842,164.003,87.321,83.187,66.731,58.249,63.127,1.327
0,75,99.247,1.654,0.714,167.932,85.44,77.647,68.622,56.859,61.847,1.243
0,78,97.201,1.62,0.639,177.054,77.795,82.037,69.462,58.412,60.803,1.304
0,79,94.578,1.576,0.582,183.967,75.584,73.553,61.847,56.586,64.405,1.207
0,82,93.536,1.559,0.502,203.081,72.801,76.42,60.539,56.569,62.61,1.276
0,85,96.649,1.611,0.496,217.681,69.123,80.056,58.523,46.098,53.235,1.521
0,92,104.235,1.737,0.489,215.39,63.348,77.058,57.974,42.802,43.829,1.599
0,98,111.414,1.857,0.496,232.94,52.154,59.54,48.765,42.19,50.99,1.258
0,102,120.416,2.007,0.56,234.335,93.744,71.344,58.941,52.173,51.856,1.313
0,90,114.018,1.9,0.661,226.566,123.004,118.14,114.547,92.13,61.0,1.324
0,66,106.042,1.767,0.899,206.194,139.316,143.224,136.473,116.709,94.202,1.237
0,19,88.074,1.468,1.353,164.685,136.781,130.384,119.971,103.576,100.045,1.209
0,-10,92.542,1.542,1.679,111.485,168.671,124.868,112.925,102.391,99.126,1.191
0,-31,63.135,1.052,2.084,38.0,153.525,125.196,115.879,101.98,91.0,1.216
0,-64,79.404,1.323,2.508,61.62,144.755,126.606,114.965,105.759,96.0,1.199
0,-64,79.404,1.323,2.508,61.62,144.755,126.606,114.965,105.759,96.0,1.199
0,-149,161.385,2.69,2.747,169.095,143.544,130.924,120.154,110.023,100.045,1.189
0,-165,174.897,2.915,2.804,247.164,148.556,136.191,123.713,113.437,102.24,1.204
0,-198,205.767,3.429,2.866,321.123,142.443,134.332,125.543,115.261,102.396,1.174
0,-229,232.131,3.869,2.977,346.318,159.05,172.627,125.929,113.283,103.817,1.51
0,-263,264.594,4.41,3.032,382.89,176.649,177.89,133.555,108.374,92.655,1.595
0,-268,269.904,4.498,3.023,402.047,153.769,137.928,118.849,100.225,82.006,1.374
0,-279,280.829,4.68,3.027,405.653,157.29,136.565,116.362,95.336,80.006,1.404
0,-283,284.918,4.749,3.026,411.643,170.097,142.352,123.665,101.789,80.225,1.397
0,-292,294.335,4.906,3.016,416.751,144.309,145.055,120.067,90.802,74.465,1.525
0,-295,297.836,4.964,3.003,426.279,57.585,72.18,52.393,41.869,39.051,1.624
0,-298,301.378,5.023,2.992,431.459,70.937,81.492,64.413,51.74,49.336,1.477
0,-300,304.646,5.077,2.967,430.359,74.324,87.801,69.354,54.452,51.624,1.501
0,-302,308.501,5.142,2.936,425.315,75.584,84.404,69.771,54.489,55.362,1.41
0,-288,297.355,4.956,2.89,422.191,79.177,87.556,71.589,55.973,58.189,1.414
0,-267,277.065,4.618,2.871,401.464,84.119,87.801,72.56,57.385,60.539,1.383
0,-233,242.167,4.036,2.866,380.554,91.788,90.956,72.945,57.315,61.327,1.424
0,-197,205.08,3.418,2.86,364.078,96.747,93.005,72.945,54.452,59.093,1.496
0,-173,188.558,3.143,2.733,325.301,100.499,95.509,74.706,56.569,62.169,1.481
0,-173,188.558,3.143,2.733,325.301,100.499,95.509,74.706,56.569,62.169,1.481
0,-173,188.558,3.143,2.733,325.301,100.499,95.509,74.706,56.569,62.169,1.481
0,-173,188.558,3.143,2.733,325.301,100.499,95.509,74.706,56.569,62.169,1.481
0,-173,188.558,3.143,2.733,325.301,100.499,95.509,74.706,56.569,62.169,1.481
0,-27,27.166,0.453,3.031,12.728,98.005,94.921,75.664,58.0,63.561,1.444
0,-1,7.071,0.118,-1.713,29.833,97.529,95.21,75.18,60.877,65.391,1.418
0,17,22.023,0.367,-0.689,48.26,101.074,98.372,74.706,60.828,67.119,1.456
0,37,44.102,0.735,-0.575,70.725,100.18,100.285,79.177,63.655,67.543,1.43
0,66,71.309,1.188,-0.388,103.407,100.319,102.84,76.557,60.828,65.299,1.522
0,145,148.071,2.468,-0.204,242.528,98.489,105.262,75.24,60.959,60.415,1.606
0,167,181.466,3.024,-0.402,286.225,108.632,112.058,83.934,62.801,57.983,1.642
0,176,191.708,3.195,-0.408,319.514,100.09,100.17,70.385,43.278,48.26,1.856
0,201,210.642,3.511,-0.304,342.584,99.081,99.02,70.257,41.012,18.358,2.292
0,228,233.634,3.894,-0.22,363.804,75.769,102.801,100.648,73.98,59.481,1.317
0,239,242.324,4.039,-0.166,374.641,79.624,109.018,105.361,90.022,81.597,1.181
0,238,239.883,3.998,-0.125,366.456,150.426,117.047,102.956,88.645,79.31,1.296
0,224,224.502,3.742,-0.067,362.746,145.99,126.752,111.086,98.061,87.092,1.284
0,200,200.002,3.333,-0.005,348.304,144.087,130.633,115.156,104.139,93.048,1.255
0,162,162.077,2.701,0.031,313.957,154.845,133.69,120.154,109.041,100.045,1.218
0,161,163.591,2.727,0.178,272.156,153.447,134.629,120.702,111.005,100.045,1.217
0,112,119.971,2.0,0.367,181.731,150.712,134.112,120.333,109.836,99.081,1.222
0,72,80.056,1.334,0.452,60.075,157.991,132.401,118.849,108.06,97.046,1.226
0,7,16.553,0.276,1.134,14.866,149.833,132.401,117.546,106.888,96.083,1.239
0,-40,40.608,0.677,-2.968,37.736,151.169,131.765,117.388,105.323,96.021,1.24
0,-69,73.736,1.229,-2.781,60.539,147.167,132.925,119.62,107.49,97.005,1.23
0,-179,179.179,2.986,3.097,301.015,146.687,132.076,118.309,106.301,95.047,1.24
0,-195,195.01,3.25,3.131,320.077,146.711,132.306,118.186,104.346,94.021,1.254
0,-207,207.002,3.45,3.137,334.15,148.946,131.765,117.388,103.942,93.048,1.257
0,-216,216.037,3.601,3.123,340.147,144.475,133.147,117.388,103.942,91.049,1.279
0,-227,227.079,3.785,3.115,348.281,140.769,132.97,119.541,105.076,90.272,1.267
0,-237,237.076,3.951,3.116,355.276,154.315,136.418,119.549,102.956,87.464,1.32
0,-246,246.002,4.1,3.138,368.306,183.927,150.685,138.311,125.036,117.614,1.187
0,-250,250.032,4.167,-3.126,380.337,159.706,146.373,127.632,103.407,84.723,1.391
